Table S1.1 Energy levels for the 16O16O X^3\Sigma state v = 0 - 39
     (relative to 16O16O X^3\Sigma state v = 0, N = 1, J = 0)     
==================================================================
    v    N    J    K  Energy(cm-1)    Unc.(cm-1)    Degeneracy
   39    1    0    0  42123.965239     12.512339             1
   39    1    1    0  42146.482105     12.510363             3
   39    1    2    0  42127.036505     12.512338             5
   39    3    2    0  42149.142001     12.510435             5
   39    3    3    0  42152.210689     12.510495             7
   39    3    4    0  42134.244862     12.512365             9
   39    5    4    0  42157.973600     12.510666             9
   39    5    5    0  42162.516047     12.510737            11
   39    5    6    0  42145.667777     12.512471            13
   39    7    6    0  42171.737185     12.511034            13
   39    7    7    0  42177.387739     12.511097            15
   39    7    8    0  42161.383284     12.512695            17
   39    9    8    0  42190.329200     12.511546            17
   39    9    9    0  42196.810682     12.511588            19
   39    9   10    0  42181.450553     12.513065            21
   39   11   10    0  42213.655676     12.512211            21
   39   11   11    0  42220.765159     12.512228            23
   39   11   12    0  42205.905456     12.513603            25
   39   13   12    0  42241.636665     12.513049            25
   39   13   13    0  42249.226814     12.513037            27
   39   13   14    0  42234.763227     12.514329            29
   39   15   14    0  42274.203592     12.514084            29
   39   15   15    0  42282.166661     12.514044            31
   39   15   16    0  42268.022634     12.515268            33
   39   17   16    0  42311.295087     12.515348            33
   39   17   17    0  42319.551082     12.515281            35
   39   17   18    0  42305.669567     12.516451            37
   39   19   18    0  42352.853399     12.516881            37
   39   19   19    0  42361.341836     12.516791            39
   39   19   20    0  42347.679648     12.517917            41
   39   21   20    0  42398.821798     12.518734            41
   39   21   21    0  42407.496057     12.518622            43
   39   21   22    0  42394.020022     12.519714            45
   39   23   22    0  42449.142794     12.520968            45
   39   23   23    0  42457.966264     12.520836            47
   39   23   24    0  42444.650550     12.521903            49
   39   25   24    0  42503.756953     12.523658            49
   39   25   25    0  42512.700365     12.523509            51
   39   25   26    0  42499.524618     12.524557            53
   39   27   26    0  42562.602096     12.526897            53
   39   27   27    0  42571.641660     12.526733            55
   39   27   28    0  42558.589677     12.527768            57
   39   29   28    0  42625.612774     12.530797            57
   39   29   29    0  42634.728852     12.530620            59
   39   29   30    0  42621.787623     12.531648            61
   39   31   30    0  42692.719903     12.535497            61
   39   31   31    0  42701.896049     12.535309            63
   39   31   32    0  42689.055053     12.536335            65
   39   33   32    0  42763.850515     12.541167            65
   39   33   33    0  42773.072773     12.540970            67
   39   33   34    0  42760.323459     12.542000            69
   39   35   34    0  42838.927589     12.548016            69
   39   35   35    0  42848.183971     12.547811            71
   39   35   36    0  42835.519356     12.548850            73
   39   37   36    0  42917.869929     12.556299            73
   39   37   37    0  42927.150018     12.556088            75
   39   37   38    0  42914.564390     12.557142            77
   39   39   38    0  43000.592082     12.566327            77
   39   39   39    0  43009.886729     12.566113            79
   39   39   40    0  42997.375411     12.567186            81
   39   41   40    0  43087.004276     12.578479            81
   39   41   41    0  43096.305370     12.578263            83
   39   41   42    0  43083.864535     12.579362            85
   39   43   42    0  43177.012382     12.593214            85
   39   43   43    0  43186.312662     12.592999            87
   39   43   44    0  43173.939191     12.594130            89
   39   45   44    0  43270.517886     12.611084            89
   39   45   45    0  43279.810797     12.610873            91
   39   45   46    0  43267.502162     12.612042            93
   39   47   46    0  43367.417868     12.632755            93
   39   47   47    0  43376.697447     12.632550            95
   39   47   48    0  43364.451616     12.633765            97
   39   49   48    0  43467.604993     12.659018            97
   39   49   49    0  43476.865775     12.658823            99
   39   49   50    0  43464.681137     12.660092           101
   39   51   50    0  43570.967506     12.690814           101
   39   51   51    0  43580.204447     12.690633           103
   39   51   52    0  43568.079751     12.691964           105
   39   53   52    0  43677.389229     12.729254           105
   39   53   53    0  43686.597645     12.729090           107
   39   53   54    0  43674.531947     12.730493           109
   39   55   54    0  43786.749564     12.775640           109
   39   55   55    0  43795.925078     12.775499           111
   39   55   56    0  43783.917700     12.776982           113
